Date,wx_temperature_2m_mean,wx_temperature_2m_max,wx_temperature_2m_min,wx_precipitation_sum,wx_precipitation_hours,wx_snowfall_sum,wx_cloud_cover_mean,wx_wind_speed_10m_max,obs_precip_evening
2025-08-17,26.6,30.2,23.8,1.1,6.0,0.0,89,11.4,0.0
2025-08-18,27.2,30.7,24.6,1.1,8.0,0.0,80,15.7,0.0
2025-08-19,27.4,30.4,25.4,1.9,11.0,0.0,66,16.1,0.0
2025-08-20,27.4,30.9,24.5,3.5,14.0,0.0,73,12.2,0.0
2025-08-21,28.2,32.0,25.5,0.6,4.0,0.0,75,8.7,0.0
2025-08-22,28.1,32.1,24.8,0.0,0.0,0.0,55,12.6,0.0
2025-08-23,29.0,33.4,25.1,0.9,4.0,0.0,21,10.6,0.0
2025-08-24,30.0,35.2,25.8,0.4,2.0,0.0,17,10.2,0.0
2025-08-25,28.5,33.0,24.8,19.0,15.0,0.0,52,14.0,4.2
2025-08-26,25.9,29.5,23.6,13.9,16.0,0.0,70,15.1,0.0
2025-08-27,25.8,30.4,22.2,0.0,0.0,0.0,79,8.8,0.0
2025-08-28,26.5,30.1,23.9,1.4,5.0,0.0,99,11.8,0.4
2025-08-29,27.1,30.6,23.8,31.5,22.0,0.0,82,17.3,5.4
2025-08-30,26.8,31.0,23.6,7.7,11.0,0.0,42,10.0,0.0
2025-08-31,26.4,29.8,24.1,7.1,13.0,0.0,58,11.5,1.5
2025-09-01,24.8,28.0,23.1,23.4,21.0,0.0,91,18.6,8.2
2025-09-02,24.2,28.5,19.8,0.0,0.0,0.0,39,7.6,0.0
2025-09-03,25.7,30.3,21.2,0.2,1.0,0.0,86,9.0,0.0
2025-09-04,24.7,28.6,22.6,26.0,13.0,0.0,69,10.0,0.0
2025-09-05,26.2,31.1,22.0,0.4,3.0,0.0,32,8.5,0.0
2025-09-06,25.7,29.9,23.8,36.2,18.0,0.0,76,19.3,28.7
2025-09-07,24.1,27.3,21.9,0.7,2.0,0.0,77,12.6,0.0
2025-09-08,23.1,26.6,20.5,0.2,1.0,0.0,95,7.0,0.0
2025-09-09,23.1,26.1,20.9,0.5,1.0,0.0,79,4.3,0.0
2025-09-10,23.3,29.3,18.3,0.0,0.0,0.0,3,5.8,0.0
2025-09-11,23.9,29.6,19.0,0.0,0.0,0.0,32,10.7,0.0
2025-09-12,22.5,26.1,20.1,6.2,8.0,0.0,100,14.8,1.5
2025-09-13,22.6,26.3,20.1,58.2,9.0,0.0,98,13.4,0.0
2025-09-14,23.3,27.6,20.2,0.1,1.0,0.0,76,9.7,0.0
2025-09-15,24.0,28.6,19.7,0.0,0.0,0.0,76,3.8,0.0
2025-09-16,23.3,27.1,20.9,13.3,12.0,0.0,84,12.2,3.0
2025-09-17,22.1,24.2,20.3,27.8,13.0,0.0,97,14.2,0.0
2025-09-18,21.2,24.9,18.2,0.0,0.0,0.0,74,14.4,0.0
2025-09-19,18.8,20.4,17.6,12.9,14.0,0.0,100,10.9,3.6
2025-09-20,19.1,22.6,16.8,29.7,9.0,0.0,71,13.4,0.0
2025-09-21,20.1,25.6,15.6,0.0,0.0,0.0,52,10.5,0.0
2025-09-22,19.6,23.8,16.4,0.0,0.0,0.0,99,9.6,0.0
2025-09-23,20.6,24.9,17.3,0.0,0.0,0.0,93,12.5,0.0
2025-09-24,20.8,24.2,18.5,38.3,11.0,0.0,78,16.7,14.0
2025-09-25,21.5,25.4,18.6,0.1,1.0,0.0,58,7.8,0.0
2025-09-26,20.4,25.0,16.9,0.0,0.0,0.0,64,6.0,0.0
2025-09-27,21.4,26.7,16.7,0.0,0.0,0.0,72,9.4,0.0
2025-09-28,20.1,22.7,18.2,23.5,11.0,0.0,92,11.6,0.0
2025-09-29,19.2,23.2,16.1,0.0,0.0,0.0,61,7.6,0.0
2025-09-30,18.7,22.2,16.2,0.4,3.0,0.0,72,6.1,0.0
2025-10-01,18.8,23.5,14.9,0.4,3.0,0.0,65,10.1,0.0
2025-10-02,20.4,25.0,16.5,0.0,0.0,0.0,99,5.6,0.0
2025-10-03,20.4,23.7,18.1,1.3,6.0,0.0,94,15.2,0.1
2025-10-04,21.0,23.3,19.3,0.0,0.0,0.0,93,7.9,0.0
2025-10-05,20.6,22.1,19.1,5.6,10.0,0.0,100,7.1,0.0
2025-10-06,18.0,20.0,15.5,30.5,20.0,0.0,97,18.9,15.5
2025-10-07,18.3,20.7,15.8,16.9,18.0,0.0,100,17.8,1.0
2025-10-08,20.4,26.4,16.1,0.0,0.0,0.0,19,8.3,0.0
2025-10-09,19.1,21.4,17.6,0.1,1.0,0.0,90,12.9,0.0
2025-10-10,17.0,18.5,15.8,20.8,23.0,0.0,100,12.5,4.2
2025-10-11,20.0,24.5,16.8,17.7,16.0,0.0,92,19.3,3.3
2025-10-12,18.3,21.7,15.9,1.4,3.0,0.0,89,12.3,0.1
2025-10-13,15.8,17.9,13.3,25.2,18.0,0.0,100,16.6,2.7
2025-10-14,16.5,19.8,13.9,2.4,9.0,0.0,86,11.3,0.0
2025-10-15,18.8,24.0,15.6,9.0,6.0,0.0,77,11.5,7.4
2025-10-16,19.4,23.6,16.8,6.9,6.0,0.0,51,13.4,0.0
2025-10-17,18.5,23.1,14.8,5.0,5.0,0.0,52,12.6,1.3
2025-10-18,15.6,17.5,12.7,12.8,9.0,0.0,100,14.0,0.0
2025-10-19,14.0,18.0,8.4,0.1,1.0,0.0,52,15.1,0.0
2025-10-20,9.3,14.7,5.2,0.1,1.0,0.0,66,11.0,0.0
2025-10-21,8.5,13.8,4.3,0.0,0.0,0.0,73,8.4,0.0
2025-10-22,11.4,17.7,5.0,0.2,2.0,0.0,41,7.7,0.0
2025-10-23,13.9,18.6,10.7,0.5,4.0,0.0,47,10.2,0.0
2025-10-24,14.4,19.3,11.1,0.2,1.0,0.0,71,10.0,0.0
2025-10-25,13.2,16.7,10.5,0.5,4.0,0.0,85,9.1,0.0
2025-10-26,12.1,14.5,10.4,0.0,0.0,0.0,87,11.9,0.0
2025-10-27,6.6,9.7,2.4,0.0,0.0,0.0,9,20.9,0.0
2025-10-28,6.4,11.5,1.4,0.0,0.0,0.0,1,7.4,0.0
2025-10-29,9.2,15.3,4.6,0.0,0.0,0.0,5,8.3,0.0
2025-10-30,10.6,16.3,5.7,0.0,0.0,0.0,87,6.4,0.0
2025-10-31,12.8,18.1,9.0,1.2,2.0,0.0,92,11.5,0.0
2025-11-01,11.7,15.4,9.1,0.9,3.0,0.0,45,14.7,0.2
2025-11-02,7.5,10.3,2.8,0.1,1.0,0.0,23,20.2,0.0
2025-11-03,5.0,11.3,-0.4,0.0,0.0,0.0,0,9.8,0.0
2025-11-04,7.8,13.6,3.2,0.0,0.0,0.0,14,6.5,0.0
2025-11-05,9.5,16.3,4.2,0.0,0.0,0.0,27,5.5,0.0
2025-11-06,10.6,16.7,4.8,0.0,0.0,0.0,69,9.8,0.0
2025-11-07,11.7,18.0,6.8,0.0,0.0,0.0,50,12.8,0.0
2025-11-08,12.2,15.2,10.2,0.1,1.0,0.0,99,9.9,0.0
2025-11-09,11.7,15.9,8.6,0.0,0.0,0.0,34,17.7,0.0
2025-11-10,7.4,10.2,4.7,0.0,0.0,0.0,13,13.8,0.0
2025-11-11,7.4,13.0,2.6,0.0,0.0,0.0,43,7.5,0.0
2025-11-12,8.6,14.8,3.5,0.0,0.0,0.0,21,7.1,0.0
2025-11-13,9.4,15.9,4.7,0.0,0.0,0.0,46,11.7,0.0
2025-11-14,7.3,12.8,2.9,0.0,0.0,0.0,0,8.7,0.0
2025-11-15,7.4,14.0,1.8,0.0,0.0,0.0,42,5.9,0.0
2025-11-16,9.4,15.7,3.3,0.8,3.0,0.0,37,16.9,0.6
2025-11-17,3.2,8.8,-0.8,0.0,0.0,0.0,71,19.1,0.0
2025-11-18,0.6,4.4,-2.9,0.0,0.0,0.0,25,11.3,0.0
2025-11-19,1.4,5.8,-2.3,0.0,0.0,0.0,0,7.2,0.0
2025-11-20,5.7,12.9,0.6,0.0,0.0,0.0,33,22.2,0.0
2025-11-21,5.7,10.6,0.3,0.0,0.0,0.0,23,19.8,0.0
2025-11-22,7.6,13.1,2.4,0.0,0.0,0.0,39,12.2,0.0
2025-11-23,9.0,13.3,4.8,0.4,4.0,0.0,95,15.2,0.0
2025-11-24,10.9,15.7,8.2,0.2,2.0,0.0,38,15.6,0.0
2025-11-25,6.6,8.7,4.0,3.5,5.0,0.0,77,18.4,0.0
2025-11-26,4.7,8.5,1.8,0.0,0.0,0.0,33,8.9,0.0
2025-11-27,4.5,9.0,2.2,9.1,6.0,0.0,68,18.1,0.0
2025-11-28,1.2,4.9,-2.0,0.0,0.0,0.0,3,14.2,0.0
2025-11-29,3.8,9.4,-1.3,0.4,4.0,0.0,40,11.7,0.2
2025-11-30,10.1,14.8,6.5,0.8,7.0,0.0,57,12.7,0.0
2025-12-01,4.7,10.3,1.0,0.0,0.0,0.0,16,16.3,0.0
2025-12-02,-1.0,1.5,-6.2,0.0,0.0,0.0,38,15.2,0.0
2025-12-03,-6.8,-4.0,-8.6,0.0,0.0,0.0,25,21.6,0.0
2025-12-04,-5.3,0.0,-10.0,1.7,3.0,1.19,19,18.2,1.7000000000000002
2025-12-05,-5.4,-0.7,-10.7,0.0,0.0,0.0,6,13.4,0.0
2025-12-06,0.3,4.3,-3.6,3.2,7.0,1.26,73,11.7,0.2
2025-12-07,4.3,10.7,-1.1,1.2,3.0,0.0,60,13.1,0.8999999999999999
2025-12-08,1.1,4.8,-1.9,0.0,0.0,0.0,6,13.6,0.0
2025-12-09,0.3,5.6,-3.6,0.0,0.0,0.0,28,9.4,0.0
2025-12-10,2.5,7.7,-1.5,0.1,1.0,0.0,58,9.2,0.0
2025-12-11,2.5,6.7,-3.7,11.2,5.0,0.0,43,17.6,0.0
2025-12-12,-0.1,5.0,-4.2,0.0,0.0,0.0,67,8.7,0.0
2025-12-13,0.9,2.2,-1.7,9.8,12.0,5.18,97,11.3,2.4
2025-12-14,-1.0,2.1,-3.3,0.0,0.0,0.0,31,17.2,0.0
2025-12-15,-0.6,4.3,-4.2,0.0,0.0,0.0,61,7.7,0.0
2025-12-16,1.0,2.9,-0.2,1.9,9.0,0.0,87,9.1,0.0
2025-12-17,1.5,5.5,-1.7,0.0,0.0,0.0,46,9.3,0.0
2025-12-18,-0.2,4.8,-3.3,0.0,0.0,0.0,15,5.3,0.0
2025-12-19,1.2,6.8,-2.4,0.0,0.0,0.0,55,8.9,0.0
2025-12-20,5.3,9.2,0.3,4.0,9.0,0.0,94,15.4,0.0
2025-12-21,-2.4,0.2,-4.5,0.0,0.0,0.0,39,14.8,0.0
2025-12-22,-2.6,2.3,-6.1,0.0,0.0,0.0,34,5.7,0.0
2025-12-23,0.2,2.2,-1.8,10.9,12.0,1.75,93,10.7,4.0
2025-12-24,0.5,3.1,-2.5,0.0,0.0,0.0,63,8.8,0.0
2025-12-25,-4.5,-1.2,-9.5,0.0,0.0,0.0,1,20.7,0.0
2025-12-26,-9.3,-5.8,-12.2,0.0,0.0,0.0,9,18.4,0.0
2025-12-27,-4.2,2.2,-8.8,0.0,0.0,0.0,77,5.5,0.0
2025-12-28,0.6,5.9,-3.6,1.2,2.0,0.21,60,10.5,0.1
2025-12-29,3.1,8.0,-1.9,0.7,5.0,0.0,35,14.2,0.0
2025-12-30,-1.9,1.7,-4.5,0.0,0.0,0.0,21,11.5,0.0
2025-12-31,-6.1,-2.2,-8.8,0.0,0.0,0.0,5,14.0,0.0
2026-01-01,-8.2,-4.4,-11.2,0.0,0.0,0.0,27,15.4,0.0
2026-01-02,-9.2,-5.8,-12.2,0.0,0.0,0.0,0,12.5,0.0
2026-01-03,-5.8,-0.9,-10.7,0.0,0.0,0.0,47,6.7,0.0
2026-01-04,-1.4,2.4,-4.6,0.0,0.0,0.0,79,9.7,0.0
2026-01-05,-2.9,0.1,-5.0,0.0,0.0,0.0,17,15.3,0.0
2026-01-06,-3.0,2.4,-7.6,0.0,0.0,0.0,23,7.8,0.0
2026-01-07,-1.3,0.9,-5.6,0.0,0.0,0.0,12,16.5,0.0
2026-01-08,-5.7,-3.2,-8.5,0.0,0.0,0.0,0,14.3,0.0
2026-01-09,-1.9,3.1,-7.7,0.1,1.0,0.0,63,11.4,0.1
2026-01-10,0.7,4.1,-5.0,7.1,9.0,2.1,59,31.5,0.0
2026-01-11,-7.3,-5.0,-9.5,0.0,0.0,0.0,8,20.4,0.0
2026-01-12,-5.6,0.3,-10.7,3.1,7.0,2.17,78,11.9,0.6
2026-01-13,-4.1,1.0,-8.5,0.2,1.0,0.07,10,20.4,0.0
2026-01-14,-5.3,-0.4,-10.6,0.2,1.0,0.0,35,11.4,0.0
2026-01-15,2.1,7.2,-1.4,0.0,0.0,0.0,75,10.6,0.0
2026-01-16,0.9,6.2,-1.7,0.0,0.0,0.0,71,8.3,0.0
2026-01-17,-1.7,1.8,-5.7,0.0,0.0,0.0,5,12.1,0.0
2026-01-18,-1.0,3.3,-4.4,0.8,5.0,0.56,75,7.0,0.4
2026-01-19,-4.7,-1.0,-10.5,2.4,8.0,1.61,72,18.2,0.0
2026-01-20,-10.4,-5.9,-13.8,0.0,0.0,0.0,45,14.3,0.0
2026-01-21,-11.0,-7.3,-14.3,0.0,0.0,0.0,1,16.1,0.0
2026-01-22,-10.6,-6.2,-14.8,0.0,0.0,0.0,1,15.4,0.0
2026-01-23,-8.0,-2.3,-13.2,0.8,2.0,0.56,36,5.5,0.0
2026-01-24,-7.3,-3.6,-12.7,0.0,0.0,0.0,5,14.8,0.0
2026-01-25,-8.2,-3.8,-12.2,0.0,0.0,0.0,16,11.4,0.0
2026-01-26,-7.2,-2.5,-11.4,0.0,0.0,0.0,83,6.6,0.0
2026-01-27,-5.7,-1.8,-9.0,0.0,0.0,0.0,19,14.3,0.0
2026-01-28,-6.8,-2.5,-10.7,0.0,0.0,0.0,0,14.1,0.0
2026-01-29,-6.6,-1.9,-10.6,0.0,0.0,0.0,16,15.3,0.0
2026-01-30,-7.8,-3.7,-11.4,0.0,0.0,0.0,47,10.7,0.0
2026-01-31,-6.4,-0.6,-12.1,0.0,0.0,0.0,24,10.8,0.0
2026-02-01,-3.8,0.6,-8.8,0.1,1.0,0.07,40,12.6,0.0
2026-02-02,-3.5,-0.5,-6.7,1.3,4.0,0.91,28,13.2,0.0
2026-02-03,-3.2,3.0,-8.9,0.0,0.0,0.0,20,11.0,0.0
2026-02-04,0.8,5.7,-2.3,0.0,0.0,0.0,69,9.2,0.0
2026-02-05,1.7,7.5,-3.1,0.0,0.0,0.0,84,16.3,0.0
2026-02-06,-6.7,-3.9,-9.8,0.0,0.0,0.0,80,17.0,0.0
2026-02-07,-8.7,-5.1,-11.0,0.0,0.0,0.0,29,18.7,0.0
2026-02-08,-9.1,-4.8,-13.3,0.0,0.0,0.0,0,15.8,0.0
2026-02-09,-5.2,1.3,-11.0,0.0,0.0,0.0,11,9.1,0.0
2026-02-10,-0.5,4.7,-3.3,0.6,6.0,0.21,100,8.3,0.1
2026-02-11,1.1,5.3,-1.8,0.0,0.0,0.0,65,12.1,0.0
2026-02-12,0.6,6.6,-4.0,0.0,0.0,0.0,23,11.9,0.0
2026-02-13,3.1,8.4,-0.4,0.0,0.0,0.0,75,10.5,0.0
2026-02-14,4.3,10.5,-0.5,0.0,0.0,0.0,94,9.5,0.0
2026-02-15,4.5,9.3,-1.2,0.0,0.0,0.0,66,15.7,0.0
2026-02-16,0.3,6.0,-3.7,0.0,0.0,0.0,56,10.0,0.0
2026-02-17,-0.7,4.7,-4.9,0.0,0.0,0.0,6,12.8,0.0
2026-02-18,1.1,5.0,-2.2,0.0,0.0,0.0,0,14.7,0.0
2026-02-19,-0.4,5.0,-4.2,0.0,0.0,0.0,0,10.8,0.0
2026-02-20,3.1,10.6,-2.5,0.0,0.0,0.0,4,11.5,0.0
2026-02-21,7.5,15.1,1.2,0.0,0.0,0.0,27,18.9,0.0
2026-02-22,6.9,10.8,0.1,0.1,1.0,0.0,46,23.1,0.0
2026-02-23,0.4,4.4,-2.7,0.0,0.0,0.0,51,13.6,0.0
2026-02-24,0.4,3.8,-1.4,1.3,9.0,0.91,76,6.6,0.0
2026-02-25,4.3,12.4,-1.7,0.0,0.0,0.0,0,11.5,0.0
2026-02-26,4.8,10.9,-1.4,0.0,0.0,0.0,75,8.7,0.0
2026-02-27,7.1,12.0,3.6,0.0,0.0,0.0,49,11.9,0.0
2026-02-28,6.2,13.7,-0.5,0.0,0.0,0.0,18,11.5,0.0
2026-03-01,6.6,11.5,3.1,0.5,3.0,0.0,98,13.7,0.1
2026-03-02,3.7,5.3,1.6,12.0,20.0,0.91,100,22.0,2.5
2026-03-03,4.5,9.7,1.0,1.4,6.0,0.21,85,12.8,0.0
2026-03-04,4.5,9.9,-0.6,0.0,0.0,0.0,27,11.8,0.0
2026-03-05,3.8,11.2,-1.2,11.8,7.0,4.62,79,10.5,6.3999999999999995
2026-03-06,1.0,4.0,-2.1,0.9,3.0,0.35,83,18.2,0.0
2026-03-07,-0.6,3.9,-4.1,0.0,0.0,0.0,2,12.5,0.0
2026-03-08,-0.2,4.9,-4.3,0.0,0.0,0.0,26,10.9,0.0
2026-03-09,2.7,6.8,-1.0,0.1,1.0,0.0,52,14.4,0.0
2026-03-10,1.5,6.8,-2.8,0.0,0.0,0.0,18,10.0,0.0
2026-03-11,2.5,7.9,-1.4,0.0,0.0,0.0,48,10.8,0.0
2026-03-12,4.8,11.5,-1.2,0.0,0.0,0.0,16,17.4,0.0
2026-03-13,5.3,10.6,0.4,0.0,0.0,0.0,24,10.8,0.0
2026-03-14,5.6,11.3,2.3,0.0,0.0,0.0,80,13.0,0.0
2026-03-15,5.2,9.7,2.4,0.4,4.0,0.0,69,12.9,0.0
2026-03-16,5.0,11.4,-0.3,0.0,0.0,0.0,75,7.7,0.0
2026-03-17,5.3,12.5,-1.5,0.0,0.0,0.0,13,5.4,0.0
2026-03-18,5.1,8.8,3.4,5.6,10.0,0.0,96,12.7,0.0
2026-03-19,4.1,10.5,-1.1,0.0,0.0,0.0,32,16.8,0.0
2026-03-20,5.2,11.5,-0.1,0.0,0.0,0.0,14,14.1,0.0
2026-03-21,5.5,12.5,-0.5,0.0,0.0,0.0,20,9.7,0.0
2026-03-22,7.6,15.6,2.1,0.0,0.0,0.0,59,12.5,0.0
2026-03-23,9.1,17.1,2.2,0.0,0.0,0.0,56,8.3,0.0
2026-03-24,10.3,16.0,5.3,0.0,0.0,0.0,93,11.2,0.0
2026-03-25,10.9,17.9,6.0,0.0,0.0,0.0,38,13.7,0.0
2026-03-26,10.1,17.6,4.8,0.0,0.0,0.0,11,12.5,0.0
2026-03-27,9.8,16.8,4.8,0.0,0.0,0.0,8,11.6,0.0
2026-03-28,10.1,18.4,4.7,0.0,0.0,0.0,23,9.6,0.0
2026-03-29,11.3,18.6,5.1,0.0,0.0,0.0,90,11.2,0.0
2026-03-30,12.9,18.3,9.0,1.3,3.0,0.0,100,7.8,0.2
2026-03-31,13.3,17.5,9.4,7.5,9.0,0.0,89,15.5,0.0
2026-04-01,11.5,16.4,8.5,0.1,1.0,0.0,81,13.5,0.0
2026-04-02,9.7,16.0,4.7,0.0,0.0,0.0,5,15.8,0.0
2026-04-03,12.6,20.4,6.6,0.0,0.0,0.0,98,12.5,0.0
2026-04-04,13.6,19.4,9.8,2.0,5.0,0.0,75,17.2,0.0
2026-04-05,10.3,15.9,6.8,4.1,2.0,0.0,78,15.1,0.0
2026-04-06,9.7,13.1,5.5,3.6,5.0,0.0,61,15.1,0.0
2026-04-07,6.7,12.4,1.5,0.0,0.0,0.0,1,15.3,0.0
2026-04-08,8.3,14.7,2.1,0.0,0.0,0.0,14,10.0,0.0
2026-04-09,8.9,10.8,6.7,29.5,14.0,0.0,100,14.8,4.5
2026-04-10,9.9,11.5,7.5,6.8,12.0,0.0,96,19.0,0.0
2026-04-11,10.0,15.5,7.2,0.0,0.0,0.0,80,15.3,0.0
2026-04-12,12.2,20.6,4.6,0.0,0.0,0.0,85,8.1,0.0
2026-04-13,15.7,24.3,7.2,0.0,0.0,0.0,49,7.9,0.0
2026-04-14,17.6,24.8,10.7,0.0,0.0,0.0,78,10.2,0.0
2026-04-15,16.8,24.6,11.0,0.0,0.0,0.0,42,15.3,0.0
2026-04-16,17.3,25.4,9.9,0.0,0.0,0.0,62,14.2,0.0
2026-04-17,16.1,20.5,13.0,0.0,0.0,0.0,69,13.7,0.0
2026-04-18,17.5,26.4,9.4,0.0,0.0,0.0,34,9.6,0.0
2026-04-19,20.3,29.0,13.4,0.0,0.0,0.0,50,14.1,0.0
2026-04-20,12.4,16.4,8.4,2.4,5.0,0.0,59,17.1,0.0
2026-04-21,11.0,17.4,5.5,0.0,0.0,0.0,56,15.8,0.0
2026-04-22,13.3,18.9,9.0,0.0,0.0,0.0,80,14.3,0.0
2026-04-23,16.0,22.5,9.8,0.0,0.0,0.0,91,14.4,0.0
2026-04-24,16.6,25.6,8.2,0.0,0.0,0.0,0,11.7,0.0
2026-04-25,17.2,25.1,10.4,0.0,0.0,0.0,0,14.6,0.0
2026-04-26,16.4,23.7,9.2,0.0,0.0,0.0,25,15.5,0.0
2026-04-27,14.8,21.7,11.3,4.0,4.0,0.0,84,14.4,3.3
2026-04-28,12.6,15.5,10.5,0.5,5.0,0.0,99,14.4,0.0
2026-04-29,13.3,19.5,7.5,0.0,0.0,0.0,82,14.9,0.0
2026-04-30,15.8,22.0,9.6,0.0,0.0,0.0,50,17.5,0.0
2026-05-01,17.0,24.8,12.3,0.0,0.0,0.0,48,20.4,0.0
2026-05-02,16.2,22.3,12.1,1.1,3.0,0.0,100,13.6,0.1
2026-05-03,12.7,14.6,10.8,11.5,18.0,0.0,100,15.1,0.7000000000000001
2026-05-04,13.0,19.3,8.1,0.7,2.0,0.0,17,20.9,0.0
2026-05-05,13.2,19.4,7.5,0.0,0.0,0.0,0,13.0,0.0
2026-05-06,15.4,22.8,9.0,0.0,0.0,0.0,18,14.7,0.0
2026-05-07,14.8,20.2,12.1,4.2,4.0,0.0,89,22.3,0.3
2026-05-08,14.8,19.6,10.1,0.0,0.0,0.0,4,23.1,0.0
2026-05-09,15.6,22.2,9.2,0.0,0.0,0.0,21,14.1,0.0
2026-05-10,16.9,24.1,10.5,0.0,0.0,0.0,56,12.1,0.0
2026-05-11,16.0,21.9,12.0,8.1,10.0,0.0,75,18.3,2.5
2026-05-12,18.4,24.7,14.7,1.2,6.0,0.0,67,10.3,0.0
2026-05-13,17.9,23.9,12.2,0.0,0.0,0.0,38,12.6,0.0
2026-05-14,23.0,31.3,13.7,0.0,0.0,0.0,8,10.9,0.0
2026-05-15,24.6,32.0,18.5,0.0,0.0,0.0,0,16.6,0.0
2026-05-16,23.9,30.0,18.3,0.0,0.0,0.0,2,14.6,0.0
2026-05-17,22.9,29.6,16.9,0.0,0.0,0.0,50,12.8,0.0
2026-05-18,23.4,29.9,16.5,0.0,0.0,0.0,42,13.9,0.0
2026-05-19,22.3,24.6,19.9,0.3,1.0,0.0,99,11.7,0.0
2026-05-20,17.6,21.9,15.3,49.0,17.0,0.0,100,20.3,17.099999999999998
2026-05-21,17.2,20.0,15.2,18.6,15.0,0.0,99,15.6,0.0
2026-05-22,19.3,25.1,14.9,0.0,0.0,0.0,76,14.2,0.0
2026-05-23,17.7,22.2,13.9,0.3,2.0,0.0,64,9.9,0.0
2026-05-24,20.4,26.7,14.3,0.0,0.0,0.0,34,7.6,0.0
2026-05-25,22.9,28.8,17.1,0.0,0.0,0.0,73,7.6,0.0
2026-05-26,23.3,27.6,20.5,3.4,7.0,0.0,96,10.2,1.9
2026-05-27,21.0,24.3,19.1,11.7,12.0,0.0,96,11.7,0.2
2026-05-28,20.2,25.6,17.0,2.0,10.0,0.0,68,14.2,0.2
2026-05-29,20.2,26.0,16.4,0.0,0.0,0.0,26,15.6,0.0
2026-05-30,20.6,26.9,15.2,0.0,0.0,0.0,0,13.4,0.0
2026-05-31,22.8,29.5,16.2,0.0,0.0,0.0,29,11.3,0.0
2026-06-01,22.9,28.1,17.4,0.0,0.0,0.0,88,11.6,0.0
2026-06-02,25.5,32.4,17.9,0.0,0.0,0.0,16,11.6,0.0
2026-06-03,25.8,32.0,20.5,0.2,2.0,0.0,72,12.5,0.0
2026-06-04,22.9,28.8,19.5,18.1,18.0,0.0,85,20.0,1.2
2026-06-05,20.2,25.0,15.9,0.9,6.0,0.0,45,16.8,0.0
2026-06-06,21.9,28.2,15.1,0.0,0.0,0.0,64,12.4,0.0
2026-06-07,22.2,24.8,19.3,2.1,2.0,0.0,83,13.5,2.1
2026-06-08,21.5,26.8,16.4,0.8,5.0,0.0,69,13.5,0.0
2026-06-09,22.1,28.7,16.4,0.0,0.0,0.0,22,17.3,0.0
2026-06-10,20.6,26.3,15.1,3.7,5.0,0.0,27,14.4,0.0
2026-06-11,20.8,25.8,16.4,0.7,4.0,0.0,38,17.4,0.1
2026-06-12,22.2,27.3,16.9,0.1,1.0,0.0,18,15.8,0.0
2026-06-13,24.3,32.1,16.9,0.0,0.0,0.0,32,13.0,0.0
2026-06-14,24.1,30.4,20.4,1.6,4.0,0.0,77,14.6,0.0
2026-06-15,25.5,33.3,18.5,0.4,2.0,0.0,52,14.8,0.3
2026-06-16,27.7,33.8,22.2,0.5,4.0,0.0,46,11.6,0.0
2026-06-17,27.2,32.9,22.7,1.5,8.0,0.0,40,10.8,0.4
2026-06-18,26.9,32.6,21.8,1.5,5.0,0.0,43,11.5,0.0
2026-06-19,26.9,34.2,22.3,9.0,13.0,0.0,90,19.2,5.3
2026-06-20,21.6,23.4,20.5,56.3,21.0,0.0,100,20.3,0.9
2026-06-21,22.6,26.6,19.4,0.2,2.0,0.0,99,12.6,0.0
2026-06-22,23.2,26.2,20.9,2.4,12.0,0.0,97,7.5,1.1
2026-06-23,23.9,28.9,19.6,0.6,2.0,0.0,39,12.8,0.0
2026-06-24,22.6,27.3,17.4,0.0,0.0,0.0,67,8.9,0.0
2026-06-25,21.3,24.0,18.8,0.7,5.0,0.0,81,7.8,0.6000000000000001
2026-06-26,22.6,28.3,17.0,0.3,1.0,0.0,33,8.0,0.0
2026-06-27,26.1,32.6,20.0,0.0,0.0,0.0,88,9.4,0.0
2026-06-28,26.2,31.7,22.3,1.5,7.0,0.0,42,10.1,0.1
2026-06-29,26.2,32.3,21.1,2.4,8.0,0.0,66,11.0,0.8999999999999999
2026-06-30,26.9,32.7,22.5,1.0,8.0,0.0,76,13.8,0.0
2026-07-01,26.3,32.3,21.9,2.8,9.0,0.0,87,11.5,0.7
2026-07-02,23.8,27.9,21.4,9.9,13.0,0.0,78,7.4,2.7
2026-07-03,25.0,29.3,21.7,3.6,14.0,0.0,76,12.0,0.0
2026-07-04,26.2,31.3,22.3,0.5,5.0,0.0,67,12.8,0.0
2026-07-05,25.4,30.5,22.6,23.1,16.0,0.0,92,11.1,7.8
2026-07-06,24.9,29.0,22.7,19.5,20.0,0.0,79,15.3,0.7999999999999999
2026-07-07,25.8,29.6,22.9,8.4,13.0,0.0,96,11.4,0.0
2026-07-08,25.4,27.5,23.2,22.8,11.0,0.0,94,20.7,0.0
2026-07-09,23.9,25.9,22.9,15.4,21.0,0.0,93,12.1,1.9
2026-07-10,24.4,27.8,22.1,35.6,22.0,0.0,96,13.5,1.8
2026-07-11,27.8,32.1,23.6,0.1,1.0,0.0,74,10.1,0.0
2026-07-12,29.5,34.0,24.8,0.4,3.0,0.0,47,12.7,0.2
2026-07-13,29.2,32.4,25.9,3.1,12.0,0.0,25,15.1,0.5
2026-07-14,28.0,32.4,25.3,45.6,17.0,0.0,83,26.7,14.1
2026-07-15,24.9,26.9,23.1,8.5,14.0,0.0,91,25.4,0.0
