Date,kbo_games,kbo_cancelled,kbo_any_game,kbo_seoul_games,kbo_first_start,kbo_main_start,kbo_games_19,kbo_games_21,kbo_overlap_19,kbo_overlap_21,kbo_is_postseason,sched__kbo_games,sched__kbo_any_game,sched__kbo_seoul_games,sched__kbo_first_start,sched__kbo_main_start,sched__kbo_games_19,sched__kbo_games_21,sched__kbo_overlap_19,sched__kbo_overlap_21,sched__kbo_is_postseason
2024-05-15,2.0,3.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2024-05-16,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-05-17,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-05-18,5.0,0.0,1.0,2.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,2,17.0,17.0,5,0,1.0,0.0,0
2024-05-19,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2024-05-21,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-05-22,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-05-23,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-05-24,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-05-25,5.0,0.0,1.0,1.0,14.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,1,14.0,17.0,3,0,1.0,0.0,0
2024-05-26,3.0,2.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2024-05-28,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-05-29,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-05-30,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-05-31,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-06-01,5.0,0.0,1.0,2.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,2,17.0,17.0,5,0,1.0,0.0,0
2024-06-02,5.0,0.0,1.0,2.0,14.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,3,0,1.0,0.0,0
2024-06-04,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-06-05,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-06-06,5.0,0.0,1.0,1.0,14.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,1,14.0,17.0,3,0,1.0,0.0,0
2024-06-07,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-06-08,4.0,1.0,1.0,2.0,17.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,2,17.0,17.0,5,0,1.0,0.0,0
2024-06-09,6.0,0.0,1.0,2.0,14.0,17.0,4.0,1.0,1.0,0.06666666666666643,0.0,6,1,2,14.0,17.0,4,1,1.0,0.06666666666666643,0
2024-06-11,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-06-12,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-06-13,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-06-14,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-06-15,5.0,0.0,1.0,2.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,2,17.0,17.0,5,0,1.0,0.0,0
2024-06-16,5.0,0.0,1.0,2.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2024-06-18,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-06-19,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-06-20,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-06-21,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-06-22,2.0,3.0,1.0,1.0,17.0,17.0,2.0,0.0,1.0,0.0,0.0,5,1,2,17.0,17.0,5,0,1.0,0.0,0
2024-06-23,8.0,0.0,1.0,3.0,14.0,14.0,4.0,2.0,1.0,0.5833333333333321,0.0,8,1,3,14.0,14.0,4,2,1.0,0.5833333333333321,0
2024-06-25,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-06-26,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-06-27,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-06-28,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-06-29,1.0,4.0,1.0,1.0,17.0,17.0,1.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2024-06-30,4.0,5.0,1.0,1.0,14.0,17.0,3.0,1.0,1.0,0.16666666666666785,0.0,9,1,1,14.0,14.0,5,1,1.0,0.16666666666666785,0
2024-07-02,3.0,2.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-07-03,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-07-04,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-07-06,1.0,0.0,1.0,0.0,18.0,18.0,1.0,1.0,1.0,0.25,0.0,1,1,0,18.0,18.0,1,1,1.0,0.25,0
2024-07-09,3.0,2.0,1.0,2.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-07-10,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-07-11,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-07-12,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-07-13,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2024-07-14,3.0,2.0,1.0,1.0,17.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2024-07-16,2.0,3.0,1.0,1.0,18.5,18.5,2.0,2.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-07-17,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-07-18,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-07-19,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-07-20,2.0,3.0,1.0,0.0,18.0,18.0,2.0,2.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2024-07-21,5.0,0.0,1.0,1.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2024-07-23,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-07-24,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-07-25,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-07-26,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-07-27,4.0,1.0,1.0,1.0,18.0,18.0,4.0,4.0,1.0,0.25,0.0,5,1,2,18.0,18.0,5,5,1.0,0.25,0
2024-07-28,5.0,0.0,1.0,2.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,4,0,1.0,0.0,0
2024-07-30,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-07-31,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-08-01,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-08-02,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-08-03,4.0,1.0,1.0,1.0,18.0,18.0,4.0,4.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2024-08-04,2.0,3.0,1.0,0.0,17.0,17.0,2.0,0.0,1.0,0.0,0.0,5,1,1,17.0,17.0,5,0,1.0,0.0,0
2024-08-06,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-08-07,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-08-08,4.0,1.0,1.0,2.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-08-09,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-08-10,4.0,1.0,1.0,1.0,18.0,18.0,4.0,4.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2024-08-11,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2024-08-13,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-08-14,4.0,1.0,1.0,2.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-08-15,5.0,0.0,1.0,2.0,17.0,18.0,5.0,4.0,1.0,0.25,0.0,5,1,2,17.0,18.0,5,4,1.0,0.25,0
2024-08-16,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-08-17,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2024-08-18,5.0,0.0,1.0,1.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,1,18.0,18.0,5,5,1.0,0.25,0
2024-08-20,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-08-21,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-08-22,3.0,2.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-08-23,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-08-24,5.0,0.0,1.0,2.0,18.0,18.0,5.0,5.0,1.0,0.25,0.0,5,1,2,18.0,18.0,5,5,1.0,0.25,0
2024-08-25,5.0,0.0,1.0,2.0,14.0,18.0,4.0,4.0,1.0,0.25,0.0,5,1,2,14.0,18.0,4,4,1.0,0.25,0
2024-08-27,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-08-28,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-08-29,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-08-30,2.0,0.0,1.0,1.0,18.5,18.5,2.0,2.0,1.0,0.75,0.0,2,1,1,18.5,18.5,2,2,1.0,0.75,0
2024-08-31,4.0,0.0,1.0,1.0,18.0,18.0,4.0,4.0,1.0,0.25,0.0,4,1,1,18.0,18.0,4,4,1.0,0.25,0
2024-09-01,3.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,3,1,1,14.0,14.0,0,0,0.0,0.0,0
2024-09-03,4.0,0.0,1.0,0.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,0,18.5,18.5,4,4,1.0,0.75,0
2024-09-04,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-09-05,4.0,0.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2024-09-06,4.0,0.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2024-09-07,5.0,0.0,1.0,1.0,14.0,17.0,4.0,0.0,1.0,0.0,0.0,5,1,1,14.0,17.0,4,0,1.0,0.0,0
2024-09-08,4.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4,1,1,14.0,14.0,0,0,0.0,0.0,0
2024-09-10,4.0,0.0,1.0,2.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,2,18.5,18.5,4,4,1.0,0.75,0
2024-09-11,4.0,0.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2024-09-12,3.0,1.0,1.0,0.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2024-09-13,1.0,2.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,0.0,3,1,1,18.5,18.5,3,3,1.0,0.75,0
2024-09-14,5.0,0.0,1.0,1.0,14.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,1,14.0,17.0,3,0,1.0,0.0,0
2024-09-15,4.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4,1,0,14.0,14.0,0,0,0.0,0.0,0
2024-09-16,2.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,2,1,1,14.0,14.0,0,0,0.0,0.0,0
2024-09-17,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2024-09-18,3.0,0.0,1.0,0.0,17.0,17.0,3.0,0.0,1.0,0.0,0.0,3,1,0,17.0,17.0,3,0,1.0,0.0,0
2024-09-19,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2024-09-20,0.0,3.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,3,1,1,18.5,18.5,3,3,1.0,0.75,0
2024-09-21,3.0,3.0,1.0,2.0,14.0,14.0,2.0,1.0,1.0,0.5833333333333321,0.0,6,1,2,14.0,17.0,5,1,1.0,0.5833333333333321,0
2024-09-22,4.0,1.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2024-09-23,3.0,0.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,3,1,1,18.5,18.5,3,3,1.0,0.75,0
2024-09-24,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2024-09-25,4.0,0.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,4,1,1,18.5,18.5,4,4,1.0,0.75,0
2024-09-26,3.0,0.0,1.0,1.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,3,1,1,18.5,18.5,3,3,1.0,0.75,0
2024-09-27,3.0,0.0,1.0,0.0,18.5,18.5,3.0,3.0,1.0,0.75,0.0,3,1,0,18.5,18.5,3,3,1.0,0.75,0
2024-09-28,5.0,0.0,1.0,0.0,17.0,17.0,5.0,0.0,1.0,0.0,0.0,5,1,0,17.0,17.0,5,0,1.0,0.0,0
2024-09-29,1.0,0.0,1.0,0.0,17.0,17.0,1.0,0.0,1.0,0.0,0.0,1,1,0,17.0,17.0,1,0,1.0,0.0,0
2024-09-30,2.0,0.0,1.0,0.0,18.5,18.5,2.0,2.0,1.0,0.75,0.0,2,1,0,18.5,18.5,2,2,1.0,0.75,0
2024-10-01,2.0,0.0,1.0,0.0,17.0,17.0,2.0,0.0,1.0,0.0,1.0,2,1,0,17.0,17.0,2,0,1.0,0.0,1
2024-10-02,1.0,0.0,1.0,1.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,1,18.5,18.5,1,1,1.0,0.75,1
2024-10-03,1.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,1,14.0,14.0,0,0,0.0,0.0,1
2024-10-05,1.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,1,14.0,14.0,0,0,0.0,0.0,1
2024-10-06,1.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,1,14.0,14.0,0,0,0.0,0.0,1
2024-10-08,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2024-10-09,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,0,14.0,14.0,0,0,0.0,0.0,1
2024-10-11,1.0,0.0,1.0,1.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,1,18.5,18.5,1,1,1.0,0.75,1
2024-10-13,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,0,14.0,14.0,0,0,0.0,0.0,1
2024-10-14,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2024-10-15,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2024-10-17,1.0,0.0,1.0,1.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,1,18.5,18.5,1,1,1.0,0.75,1
2024-10-18,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,18.5,18.5,1,1,1.0,0.75,1
2024-10-19,1.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,1,14.0,14.0,0,0,0.0,0.0,1
2024-10-22,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2024-10-23,2.0,0.0,1.0,0.0,16.0,16.0,2.0,1.0,1.0,0.75,1.0,2,1,0,16.0,16.0,2,1,1.0,0.75,1
2024-10-25,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2024-10-26,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1,1,0,14.0,14.0,0,0,0.0,0.0,1
2024-10-28,1.0,0.0,1.0,0.0,18.5,18.5,1.0,1.0,1.0,0.75,1.0,1,1,0,18.5,18.5,1,1,1.0,0.75,1
2025-03-08,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2025-03-09,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2025-03-10,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2025-03-11,5.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13.0,13.0,0,0,0.0,0.0,0
2025-03-13,5.0,0.0,1.0,1.0,13.0,13.0,2.0,2.0,1.0,0.25,0.0,5,1,1,13.0,13.0,2,2,1.0,0.25,0
2025-03-14,5.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,1,13.0,13.0,0,0,0.0,0.0,0
2025-03-15,3.0,2.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,1,13.0,13.0,0,0,0.0,0.0,0
2025-03-16,4.0,1.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,1,13.0,13.0,0,0,0.0,0.0,0
2025-03-17,4.0,1.0,1.0,2.0,13.0,13.0,1.0,1.0,1.0,0.25,0.0,5,1,2,13.0,13.0,2,2,1.0,0.25,0
2025-03-18,1.0,4.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5,1,2,13.0,13.0,0,0,0.0,0.0,0
2025-03-22,5.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2025-03-23,5.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2025-03-25,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-03-26,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-03-27,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-03-28,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-03-29,5.0,0.0,1.0,2.0,14.0,17.0,3.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,3,0,1.0,0.0,0
2025-03-30,4.0,1.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2025-04-01,0.0,5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-04-02,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-04-03,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-04-04,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-04-05,3.0,2.0,1.0,1.0,14.0,17.0,2.0,0.0,1.0,0.0,0.0,5,1,2,14.0,17.0,3,0,1.0,0.0,0
2025-04-06,5.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,2,14.0,14.0,0,0,0.0,0.0,0
2025-04-08,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-04-09,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-04-10,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
2025-04-11,5.0,0.0,1.0,1.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-04-12,3.0,2.0,1.0,1.0,14.0,17.0,2.0,0.0,1.0,0.0,0.0,5,1,1,14.0,17.0,3,0,1.0,0.0,0
2025-04-13,5.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,5,1,1,14.0,14.0,0,0,0.0,0.0,0
2025-04-15,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-04-16,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-04-17,4.0,1.0,1.0,1.0,18.5,18.5,4.0,4.0,1.0,0.75,0.0,5,1,1,18.5,18.5,5,5,1.0,0.75,0
2025-04-18,5.0,0.0,1.0,2.0,18.5,18.5,5.0,5.0,1.0,0.75,0.0,5,1,2,18.5,18.5,5,5,1.0,0.75,0
